Image,L2CA,L2CD,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
ExtractGB606.png,68836.2403161634,10929.5769350199,975.1481794165,71.9221668351,180.6441632653,255.109142705,1028.0245693285,102.0638172404,-0.1880231757,94.3603066049,-1.2535421227,86.1202386533,0.5801774275,52.5553724773,-0.0150946269,36.8009709782,-0.1476778764,Fake
ExtractGB607.png,73227.2637931523,10907.6160603068,971.2333724005,63.899214638,197.6509469388,157.9230082336,1120.0476455184,171.5814194704,0.4262635923,120.6965108931,-0.9186364615,69.5642632867,-0.1544902141,41.2897068033,-0.1705399785,29.4861212909,-0.0899619461,Fake
ExtractGB608.png,73882.9297646891,7951.3852909305,516.1185962843,79.5224786659,191.7370204082,292.6024986686,1089.8493611598,108.1008721756,4.1197214061,103.4869549266,0.3894723754,116.4542682609,0.1421211038,47.7437416482,0.0932341584,26.5034381024,0.0225128564,Fake
ExtractGB609.png,75790.1374006076,7156.7957443896,418.1202067503,82.7240741387,195.5770285714,358.5115931233,1111.2717687868,117.8984290004,0.3697930948,85.6741518909,-0.0327514516,92.008080259,-0.1310082111,48.7800213935,0.1793007965,22.7260800516,0.1068062528,Fake
ExtractGB61.png,74231.1258496456,8579.7843396502,600.9199944074,82.4731631957,191.8458285714,294.3765461104,1090.3951630647,156.0935629217,16.5725052087,154.7927442053,0.8671447543,92.8471101351,0.2139697005,42.0509566227,-0.1850286617,24.3591624069,-0.1086999111,Fake
ExtractGB610.png,77001.9340479667,6798.4836371716,377.3010593052,82.3595377522,199.6580571429,355.7885745543,1134.0193964365,118.8798009168,0.4429382783,88.1109762112,1.6737726118,87.2760043801,-0.1167513466,52.1793557257,-0.1228131488,21.8694865331,0.2936018039,Fake
ExtractGB611.png,70704.5824016295,9170.7781180705,686.5565003337,69.7609359366,186.5817469388,236.0863239978,1061.1334532254,138.926969181,-6.8289006497,134.9289984113,-0.2080537458,72.5136083814,0.0948773571,38.8893840726,0.1030230907,27.2380449564,0.0231520331,Fake
ExtractGB612.png,78442.899337978,5970.2686321678,290.972306451,81.2972711373,204.207844898,333.3947903158,1159.3808489474,118.4796809993,-4.1762540427,119.9493898254,-0.1641926112,101.1218231611,0.0598837332,35.6251557508,0.1891181311,18.4490734871,0.0101055763,Fake
ExtractGB613.png,72008.5413895781,9266.1011117728,700.9031005192,74.7045318058,188.3314857143,298.723305128,1070.8845444483,130.3984674922,2.0450715644,111.847918917,-0.8979722142,75.6535655452,0.0635569987,40.1707067314,-0.1437869851,27.0997806539,0.0445987648,Fake
ExtractGB614.png,77957.9449699934,5709.1407156085,266.0758180459,79.5517577957,203.4101306122,351.4448448691,1154.9340399474,105.5687696792,0.5018922903,106.0809699954,-0.9379615683,87.1681066408,0.0045130973,34.5993591414,-0.0112263083,16.4738051892,-0.0288824601,Fake
ExtractGB615.png,72213.8456233914,8259.3746853751,556.8756750483,75.733905414,188.0352734694,290.9867818828,1069.2346376579,116.6394743998,0.8048741858,116.4201131372,-1.1995062734,93.2126097445,0.14708303,37.6665479936,0.1717588373,27.8151108113,0.1976538791,Fake
ExtractGB616.png,79592.3972416461,5263.9906383857,226.2007954368,81.0005954317,207.6901795918,352.1471493799,1178.7910321129,125.0926070555,-0.227470826,111.8258064194,-0.2281815192,88.6903242933,-0.1339144867,33.1823481998,-0.0656166992,15.1903855351,-0.0691771268,Fake
ExtractGB617.png,82037.8229605883,11064.3167700881,999.33963746,51.0588398716,226.7206612245,112.4416751867,1282.9764240782,102.6314252852,1.4503077858,78.7919330976,0.080450346,56.2801873723,0.1511293113,42.2104747269,-0.1384483084,35.8602693019,-0.4807972953,Fake
ExtractGB618.png,75854.1479571652,7759.4435657312,491.5017506103,80.899001647,196.7585632653,337.9230274254,1117.8216356007,102.2104461081,-1.1918233163,102.1157265497,0.6715257252,101.3446781665,0.3138807066,38.7022882285,0.0178699859,25.355701566,0.0212549995,Fake
ExtractGB619.png,71804.3737945638,11592.8069357373,1097.0871236676,67.6245305126,191.8357469388,228.751012869,1090.40311914,91.2991320121,-1.1573460248,85.935421609,2.322836474,80.3021851449,0.2118727227,53.0704974244,-0.0146687865,38.1640596894,0.0800007704,Fake
ExtractGB62.png,73304.9124624814,8055.8706552609,529.7718531779,82.2217210572,188.589844898,369.6643449055,1072.3244694654,104.5994408953,1.1799581084,80.7217041054,-1.4236430776,77.3747611575,-0.0416118477,51.1017841354,-0.0941785157,25.6718178926,-0.1139261807,Fake
ExtractGB620.png,79109.6750711824,5171.9202963674,218.3572208325,81.6730523888,205.9086204082,385.3003137478,1168.8491530458,105.5183392135,-0.3639085555,72.1153373241,-0.6172411281,75.7331439382,-0.0492886259,42.6834161901,-0.0709689591,16.8177220484,0.0323268069,Fake
ExtractGB621.png,79037.3469484307,5332.4505025521,232.1226805075,80.5974354017,206.1227346939,381.2581954177,1170.0541385597,91.7297787112,-2.0046616587,71.6147016294,-0.2986664652,70.9479718842,-0.0415377851,46.2232502653,-0.0921218433,18.1584535527,-0.2352714659,Fake
ExtractGB622.png,77760.4806800735,5954.9477552298,289.4808389185,81.3485939148,201.9634285714,393.6218939181,1146.8698650492,105.5861412114,0.6815123065,64.3565795709,0.0906394898,59.2874497772,-0.0110196738,44.3242130524,-0.0705428801,19.8954031408,0.0888975121,Fake
ExtractGB623.png,75254.0448680623,7243.5832537239,428.3224355398,80.2838697804,195.287877551,324.8762046991,1109.6598237864,99.554385127,-1.5188821908,86.2513551199,-1.2210174537,110.0541310158,0.1298514304,46.3118825562,-0.0009406456,25.0063743675,-0.0241052574,Fake
ExtractGB624.png,77285.229541914,6539.9878759085,349.1546238125,80.8061936624,200.8254204082,353.7082596144,1140.5265338835,126.3389058177,2.1599692058,97.9768383595,-0.5312654375,89.2665562766,0.1957729238,34.2137245052,-0.1229787039,20.0815007737,0.0359097946,Fake
ExtractGB625.png,65135.4314587179,11859.8772575421,1148.2178658283,67.766340542,171.6044897959,187.6812847071,977.4956022117,104.4902612544,2.1177310443,96.2456239782,0.4965438938,81.6739199803,0.2488780534,59.7496413515,0.0334221739,42.7455550531,0.0228474402,Fake
ExtractGB626.png,74442.9556845672,8321.2895837121,565.2560027428,74.7766824041,195.6596081633,284.4692054163,1111.7299219988,95.2846062992,-9.5835730588,114.5876906176,-0.6939005063,92.6263801592,0.2906421969,43.8320939128,-0.0630719146,28.4953957335,0.005469551,Fake
ExtractGB627.png,77643.5573407409,6340.03423851,328.1308909835,82.480535806,201.2326530612,380.3048623962,1142.7964377094,112.3105717399,-0.105447284,94.9636336196,1.9104991744,81.049967234,-0.0484494826,35.9227844263,0.0257487931,16.9488552309,0.0545339618,Fake
ExtractGB628.png,70893.2541619124,11856.6973930131,1147.6022291386,64.9493386722,190.0172,177.8625804422,1078.1970142193,103.3894433282,5.7258092488,111.9245607526,-0.535616063,78.8220344666,0.123035223,49.9476555063,0.449256603,38.0406819684,0.0717297651,Fake
ExtractGB629.png,75586.2872451248,7273.381643341,431.8537186097,82.5286285954,195.0081387755,319.4593731413,1108.0783166147,118.1770931711,-0.8786057454,115.258635395,0.5332746851,114.3400918667,-0.4110959992,42.8588366221,0.044460929,22.2639910143,-0.1229033507,Fake
ExtractGB63.png,76889.2741900098,5941.430579749,288.1681415019,79.9240462471,199.8091510204,386.3087963027,1134.861761667,98.0620171034,0.3745891104,77.7306233301,-0.4730501327,67.0972605706,-0.1606173037,32.7792501734,-0.0237147527,19.0035275565,0.1013020844,Fake
ExtractGB630.png,71768.0263892738,9179.5470547526,687.870074534,78.1801845446,186.3031428571,298.23687429,1059.5776199763,101.9087026828,1.9224437997,89.9125958176,1.495675065,100.7670608854,-0.1336483687,54.1275342176,-0.148401624,32.0925000096,0.0309133482,Fake
ExtractGB631.png,70175.9709841196,9749.5782105099,775.9532676151,71.9013951439,184.1025632653,239.0325627078,1047.3228005156,96.3153663171,-0.1165965785,110.0176454129,-0.4039533475,101.675962541,0.219341725,44.7604472421,-0.081146173,33.9838620998,-0.1311821161,Fake
ExtractGB632.png,78361.3659753331,6216.6119333704,315.479705552,82.6000177714,203.4399755102,357.3476644254,1155.1001519247,116.0088183072,0.7134480357,96.0867910149,-0.4575577919,98.4084236435,0.0432264029,41.0875794385,0.149334262,18.2505098038,0.0045348809,Fake
ExtractGB633.png,77427.0107026877,5744.1685941163,269.3507986746,76.7368287983,203.1935591837,347.1213618266,1153.7263081323,106.4910732004,2.6572609268,89.2467108822,0.330732241,76.4763536288,0.1675318618,35.7578731293,0.0833640747,19.5964831613,-0.0537608397,Fake
ExtractGB634.png,75142.9790081458,9283.1085126978,703.4783972124,69.6161571153,200.256155102,200.4684516116,1137.3708880258,153.2487445708,1.5650601727,147.3571612397,0.0573988258,75.8475647383,0.0652258878,40.0092103434,-0.124731022,27.7488166806,0.0612776772,Fake
ExtractGB635.png,71157.9548958825,9724.8778288223,772.0265206981,73.9344205075,186.4509795918,253.1483107861,1060.4066623601,115.0386754977,4.0575190808,114.730633822,0.7109195855,93.6431312966,-0.1465582079,48.2248009153,0.0077577292,33.8520214126,0.0165496103,Fake
ExtractGB636.png,75314.678628994,7389.459472725,445.7478473391,80.1785400487,195.4368081633,274.3153940868,1110.4877102658,128.4305482923,3.5189961003,142.419050201,-0.5309109254,116.4539385956,-0.0256293628,36.7487750613,-0.1164541278,22.5973071269,-0.0188203326,Fake
ExtractGB637.png,75812.7036987982,6749.6684827478,371.9022418531,81.1343059225,196.2146530612,326.7195939845,1114.8204804027,102.1029410205,-4.1530916532,100.0123388275,-0.8315064579,114.0272024919,0.0309227087,40.9488625855,-0.1847550075,21.7560853968,0.0655307595,Fake
ExtractGB638.png,70524.3360488291,9458.7073277549,730.344035201,69.0016268747,186.2822122449,227.1618144047,1059.4687210053,134.4652739771,-7.3612275981,132.6399706986,0.0325050036,75.4187867841,0.0792654629,40.2581119065,-0.0455486324,28.0596629963,-0.1520290346,Fake
ExtractGB639.png,78817.5353215184,5407.988132824,238.7455971001,81.1448724662,205.2489959184,360.9512696777,1165.1837221258,137.5879928403,1.8162875292,110.2079477971,-0.7940913238,77.732143658,-0.1658532037,31.3753598281,0.0593677791,15.4582728028,0.0584803467,Fake
ExtractGB64.png,74071.6996529717,7047.6867120729,405.4684734002,81.4306087,191.1661061224,358.3428305666,1086.6880594776,138.5313695658,0.3149864345,114.5779318343,1.6812663909,75.5243038493,-0.1761334735,33.4067441733,0.0344583622,19.4002376538,-0.0312941398,Fake
ExtractGB640.png,75926.7914562517,6901.7758162777,388.8531381074,81.0166428173,196.5864897959,345.6112514743,1116.8707603978,106.4584235279,-3.3540702598,101.7320842186,-1.161187955,99.9090352397,-0.0374561988,36.3929470752,0.0948615744,21.4491030627,-0.1116755664,Fake
ExtractGB641.png,77809.3405433076,6309.2104915302,324.9480573587,80.0533472301,202.9945306122,299.4904279166,1152.618720152,169.4518603518,14.7310096711,147.8963192272,0.3711301602,84.8054641837,-0.199873633,31.3647103081,-0.0043366262,18.122801718,0.0606035479,Fake
ExtractGB642.png,74666.0094368656,7256.4305166468,429.8431334116,80.2338064618,193.3713387755,374.0279316834,1098.9773030673,105.8357606985,2.6402961163,83.7830231107,0.3707974558,71.7788603494,0.2255545934,38.8547732906,-0.05988902,21.7309950565,-0.0247714732,Fake
ExtractGB643.png,74204.803520842,8594.2509351185,602.9481562105,77.0966878717,193.8683510204,295.1400762149,1101.6513065869,101.7486221255,2.516986934,114.2809971515,0.442216072,91.5401786944,-0.2448371629,49.1829313759,0.1356440318,29.272278598,-0.0599684766,Fake
ExtractGB644.png,68020.7428603725,11643.8862912608,1106.776228276,65.6161361157,181.4772408163,148.203039734,1030.0577067038,100.2190541644,-8.3446856579,112.6929460895,0.750037532,88.4716175884,-0.851202677,52.5878078274,-0.0047416973,41.1252192318,0.1078380681,Fake
ExtractGB645.png,75589.1291981158,6594.8312444516,355.0350950432,79.5854374504,196.0623265306,331.6587883447,1113.9690400821,113.0822836327,0.8048952206,111.3156766698,1.3742268814,97.0660494845,0.1315261112,36.1928697534,0.0645703481,20.0369818672,0.0580541572,Fake
ExtractGB646.png,71297.6100439906,11214.1149527764,1026.5826463191,66.787270969,191.3744653061,144.1488677469,1083.0905150443,141.1726892328,0.1467530481,135.9232742512,-1.4949001826,76.1738657034,-0.2110079332,48.9402699822,0.0105896526,37.2388201017,0.2596301717,Fake
ExtractGB647.png,77141.9248148273,6766.2244607134,373.728926145,75.7492386028,203.0606938776,315.1523263093,1152.9876058835,95.8390392093,3.6537711875,97.6626644021,0.5808404471,92.0088057591,0.2059282947,39.2849775781,-0.1305845823,23.9925292099,0.3149607466,Fake
ExtractGB648.png,78464.0785432668,5886.3546391406,282.8503750019,82.6358595205,203.6375102041,342.7719330266,1156.2012776122,135.2400299983,-1.2716324928,145.9825096104,-2.0041033393,81.7625695862,-0.3797775338,31.4492577683,-0.0506095874,16.3220357076,0.0226974826,Fake
ExtractGB649.png,71216.1788766482,8972.9869347978,657.2611798535,75.7108029663,185.4122857143,281.5491690201,1054.6104223071,111.5186027352,-0.1003145121,113.3809221257,0.2202629067,96.3801177702,-0.2465983919,42.2718509334,0.1175190434,30.7683877601,0.0310518179,Fake
ExtractGB65.png,74642.4828233679,6726.8729370717,369.3944449919,80.1260754041,192.9130122449,383.0160158205,1096.4225811432,103.8567736919,-0.0102805665,90.4060633631,1.5167935698,64.0097511056,-0.3395850242,32.6004070424,0.2260090095,19.3571737805,0.0122545636,Fake
ExtractGB650.png,66722.14321058,11992.4671644305,1174.0348464485,59.9812926189,179.7705795918,144.0947082859,1022.0973762446,100.0641902951,-1.0801502875,99.9156125685,1.012488814,73.5258270599,-0.3507661074,49.1648144764,-0.2944247768,39.252887008,0.0338982309,Fake
ExtractGB651.png,70224.763578897,8989.4825797723,659.6799759349,80.5859450384,179.9113306122,306.5568343159,1023.942178108,133.4987140079,1.8679405129,121.4724866167,-2.4044811904,95.1627614601,0.2582855808,49.8080173917,-0.026686411,26.3077445254,0.0964902643,Fake
ExtractGB652.png,70832.0069333113,11039.2605283874,994.8185552132,67.0487439,189.4974040816,165.9659412814,1072.7293227295,139.030982167,1.5338856156,130.2268869947,-0.0929229895,76.3338395693,-0.0847831759,47.7014733576,-0.0919276138,36.2229691037,0.1013750794,Fake
ExtractGB653.png,76413.695222272,6619.5620326868,357.7028694252,82.5966134314,197.548955102,363.3405604157,1122.2621498374,118.3291528447,-3.2373176313,104.0136176861,0.8724223941,87.7526246629,0.0344187836,39.746723906,-0.0876939677,19.8406994647,-0.0136507992,Fake
ExtractGB654.png,72834.064268722,7973.4434751353,518.9861293974,75.9410749128,189.7459265306,298.5502704885,1078.7675646548,113.2497543428,2.4968474636,110.116764336,1.100190312,94.2509101957,0.2935354759,36.7218615774,-0.1402157223,27.6036281948,-0.0897052517,Fake
ExtractGB655.png,70804.8045805463,10506.6302868956,901.1369794736,67.800094715,188.2284408163,253.8247596358,1070.3217405339,85.5920876746,1.3170539518,78.068943357,-0.0895573099,79.2884240994,0.1291619917,49.1720784288,0.0797325338,34.9227224467,0.0617784106,Fake
ExtractGB656.png,79870.739109977,4311.2980444863,151.7329863542,80.6609716881,208.5139020408,410.8828279322,1183.3824283392,92.6356171006,0.9534922273,60.6984554993,-0.6079944606,48.1399065926,0.0951170446,34.2582765054,0.1042425735,13.7879279285,-0.0037963761,Fake
ExtractGB657.png,75269.3048298358,7146.5148220636,416.9197885875,79.9515716374,195.2430857143,338.186402302,1109.4106652609,103.104469931,2.9023115084,98.855589073,1.609705877,98.6192529813,-0.1491166338,38.8620444317,-0.073181646,23.1054156994,-0.0266092501,Fake
ExtractGB658.png,77093.2636954196,7043.8257421633,405.0243353956,75.2258573242,203.1530040816,307.1760693955,1153.4983306659,88.8884894478,-9.3008094067,97.6653762948,-1.9983329603,93.0208879075,-0.090870334,43.2496690486,-0.0581417608,24.4631489974,0.1180222941,Fake
ExtractGB659.png,71062.6273020663,10170.6172449553,844.4200419868,71.9381274178,187.1863591837,246.9364458866,1064.5003234585,111.693830611,-1.8258690947,111.678836639,-0.2713414744,88.1206481378,-0.0515535424,49.2279931193,-0.0347244417,33.1036791567,-0.0656461509,Fake
ExtractGB66.png,73851.2894157982,8157.5331184852,543.2273190137,81.3331287685,190.9816653061,353.7845308448,1085.6597195708,112.8324336097,0.4315027578,87.9244402713,1.1283932424,79.3825841254,0.0302611491,52.4706004377,-0.0730957591,25.9237181731,0.0695464983,Fake
ExtractGB660.png,73445.5345116909,8062.6857620051,530.6685852803,75.6062491708,192.0121469388,270.8144512446,1091.4022881116,140.1182381438,6.2109002781,141.3728952339,-0.099423119,88.1614448234,0.2111052714,35.848293914,0.0425068899,23.2921831222,0.0478874189,Fake
ExtractGB661.png,71920.6920810234,8843.2796173346,638.3966889009,76.8756300602,187.130277551,310.5623259321,1064.1889343767,110.0641572923,1.693082549,92.5840174483,2.1780342229,87.1639791771,0.1944017654,50.1685679719,-0.1803902513,28.7021556836,-0.0849857446,Fake
ExtractGB662.png,73594.8226820223,10004.2010674142,817.0125632429,77.2811543368,192.6612979592,302.2193762327,1095.0207903323,91.2842274454,-0.305223432,86.3572572475,-1.6422317354,87.8774216528,-0.1963870495,58.2665288742,0.0810161736,34.0883010659,-0.0147123998,Fake
ExtractGB663.png,65991.5882824059,11681.9458815259,1114.0233435012,63.66918456,176.3634285714,164.0651573613,1001.1019656809,102.2000323446,0.4799615376,110.2299229523,-0.001795814,78.1268726829,0.1387555254,49.8294827563,0.1857826308,38.7305109697,0.0240337197,Fake
ExtractGB664.png,70991.0536723008,10062.3474690262,826.5374415299,68.9831207596,187.916277551,246.6403901995,1066.9680768197,105.2802170531,-0.4702596172,106.4786324334,0.3907439858,77.2824777143,-0.0715154298,44.9947078208,0.0536005864,33.2373158723,-0.134749088,Fake
ExtractGB665.png,76662.5419685872,6333.320706405,327.4363360831,82.6126993663,198.3843591837,330.3645798597,1126.9185296912,152.2100983332,0.4082242931,144.6685812731,0.9946966096,88.1411421697,-0.2318751124,31.4769892436,0.0365998345,16.4739486868,-0.0103504279,Fake
ExtractGB666.png,66693.1014952363,11120.7630094262,1009.5622033618,65.5145793881,176.7427265306,215.0800115629,1005.6436016626,100.9776671407,4.0251875365,96.0051906387,0.2690689504,73.1546130541,-0.1468096832,50.1321781137,0.026346629,37.3674311295,-0.1365436839,Fake
ExtractGB667.png,70376.9680440444,9298.1897588692,705.765981975,73.2170826862,183.8726612245,258.9260453641,1046.028271854,102.6199742897,-0.9891541343,114.9857332416,0.6060843541,95.671535409,0.2895623638,42.9066465532,0.051464479,32.6780848922,0.1933382418,Fake
ExtractGB668.png,75410.4997290339,7234.1788303793,427.2109661217,79.4144614128,196.1844244898,339.2567150767,1114.6561238988,104.3045621723,-2.0886939273,98.1610535547,1.3205105155,95.4476750273,-0.2048404068,37.5650568875,0.127972282,22.8123163284,0.1001827881,Fake
ExtractGB669.png,70864.0707345359,11095.5996701714,1004.9986289038,62.2861926479,191.1356816327,159.269628093,1084.3149682798,153.3621281798,-1.0739137873,114.2860139749,0.4306845835,70.1301045046,-0.2015045594,43.092575736,0.0484046731,30.0980901588,-0.0363770534,Fake
ExtractGB67.png,74956.0568797014,8083.6362005617,533.4299936574,79.1771343754,195.1171265306,259.6690093419,1108.7050085978,130.4954221554,-4.6450681054,128.0360507692,0.5294075776,115.8296612533,-0.1782645436,47.5578423027,-0.0887967377,26.8878121411,0.2707889753,Fake
ExtractGB670.png,79767.2674351022,4927.2075303599,198.1826452836,81.5685021509,207.9496571429,394.0763044041,1180.2373527814,105.0203674819,-0.2938493654,68.3522301049,-1.2801909965,66.3175492099,-0.1718287091,41.9877983912,-0.1180592325,15.7304588823,0.0402831275,Fake
ExtractGB671.png,71962.7838962823,8888.7052360331,644.9720879435,70.8859625791,189.8656571429,306.7366198095,1079.4367832834,82.350078802,1.2036025554,72.5010066488,1.0348935412,70.341397492,-0.1099478252,43.6755701099,-0.1042429029,30.3192267976,-0.02634385,Fake
ExtractGB672.png,69814.0530089972,9987.3899526699,814.2690454424,71.9640813342,182.9630530612,227.3980276038,1040.96664889,97.4919950504,2.9931698983,116.1576847525,1.0157636882,102.2811404205,-0.1681419599,46.3425271331,-0.1230281875,35.0619460918,-0.0352725208,Fake
ExtractGB673.png,71217.7656915154,11229.9370582499,1029.4815210796,66.4563001614,190.3402122449,226.4358643485,1082.0871283502,85.9043496778,-0.7218896699,90.6797053276,-0.6174816299,78.3056643584,0.095132928,50.3871118,0.2060389505,37.3049654886,0.100136595,Fake
ExtractGB674.png,73302.0524237658,10072.028185944,828.1285859465,74.4390745537,193.4378612245,165.007155746,1095.5052013667,150.4143957049,6.7886692382,170.9404146178,2.4080242113,96.2571932118,0.3566378313,44.1631172727,0.0426774453,31.3662498952,0.029118738,Fake
ExtractGB675.png,72023.4325257211,12062.3730228842,1187.7619832098,65.5347451531,193.5495918367,184.5103642139,1097.7560325356,98.3271154771,-2.7004765075,100.7260281572,-0.173144606,83.085253088,-0.0564937096,50.5734148787,0.3886826009,39.751440814,-0.1211739312,Fake
ExtractGB676.png,78008.2815261188,5579.4862357775,254.1278910631,81.6059946553,202.5453061224,395.0965314728,1150.1130723709,108.0161904705,1.3422233586,68.3906270078,-0.1475446073,63.2841833259,-0.1029004724,41.0109925581,-0.0375081811,17.9572851452,0.0059888143,Fake
ExtractGB677.png,78119.4417593137,5942.8393473347,288.3048123121,80.2180029302,203.5528163265,318.0740695062,1155.717912595,130.279924257,0.8629094895,124.2484296712,0.8437014505,104.4651471368,-0.0079912606,30.2337219305,-0.1338976254,17.730391542,0.0196165672,Fake
ExtractGB678.png,74445.1274528603,7407.7582294895,447.9582202985,78.6251657123,193.6259510204,292.3905722024,1100.3937993051,171.1033423122,13.2160916908,145.7253809102,-0.0437346078,77.4191006633,-0.1364726525,34.0956361228,0.0054514216,20.6933470541,-0.007996622,Fake
ExtractGB679.png,70136.4525117532,9974.7053740124,812.2020187621,73.3925883119,183.2890612245,274.7367666333,1042.7732010576,121.7390566829,-7.2158485748,115.1369806639,0.5529329156,81.506816693,-0.1184370279,43.6054377995,-0.1989936938,30.0966483664,-0.1180684506,Fake
ExtractGB68.png,73349.4077171921,7983.9031202664,520.3486451739,80.8893389234,189.4225959184,325.9594413662,1076.9664705191,125.6839691872,-4.0417384788,127.3809583639,0.4430038194,89.3864470721,-0.5257581045,39.7236943252,-0.0253338013,25.1751652792,0.1352156083,Fake
ExtractGB680.png,76663.4438163052,6518.2341337811,346.8357242677,77.8337785078,200.6751755102,330.9384072068,1139.6897592463,99.0520345292,2.4079600033,96.042553092,0.4625122599,91.7188998947,0.1189665852,41.2723535988,-0.1670608586,22.5664411743,0.1687137233,Fake
ExtractGB681.png,72665.4215284908,8113.7293595038,537.4090132186,72.3933236207,191.1017061224,325.3272168637,1086.317817392,90.6202354936,-0.6979576696,85.1957201086,0.3434275758,66.1978642777,0.1696916382,37.15307012,0.0299413303,25.7488913281,-0.0022270534,Fake
ExtractGB682.png,69436.1007199668,11117.0258388797,1008.8837836924,63.7757522519,186.0020734694,166.3480989529,1053.8146263209,157.1245004153,-5.9779817622,118.328489652,1.0235139232,70.5731294941,-0.0310096854,42.6430246035,0.0545029848,30.6776671226,0.0673361934,Fake
ExtractGB683.png,69747.5659197894,11072.6293627223,1000.8418041161,72.0667778901,183.5346122449,226.717852481,1044.151852913,105.887840276,-3.2820079869,103.7215851933,0.1138096756,93.0674103797,0.4131545444,55.6115020714,0.1098822107,38.6001407672,0.1013597801,Fake
ExtractGB684.png,73982.1329284263,8215.0641548994,550.9165638295,76.0546292023,193.5460408163,286.3908558951,1099.9527101346,101.7355150369,-0.9842645543,105.7838030406,1.5900272622,103.1665544201,0.2572865929,45.3611888779,0.0032600772,26.7005120543,-0.0649653418,Fake
ExtractGB685.png,78126.9042823225,6068.6700197315,300.6429045583,80.0866653467,203.6864408163,348.4569485499,1156.4740150751,132.8298278498,-0.8646584988,112.5023872238,0.1038827495,82.5328332311,0.2876399404,30.7035493968,0.0177443667,17.6007886371,-0.0550528785,Fake
ExtractGB686.png,74069.6574605508,8488.1780932498,588.1564681039,75.0988055954,194.3039102041,284.9410431763,1104.1804568068,183.9194167071,-4.7884412372,128.398689607,2.0391455878,64.1615517509,-0.0581714398,34.2529315008,0.0227907313,19.9183596702,0.0557917278,Fake
ExtractGB687.png,78257.4116623817,6008.8528557265,294.7454093206,80.6307470965,203.8168244898,342.838804508,1157.2007710529,134.1251638121,-3.8292757013,113.018835663,-1.2076197365,88.337413645,0.0321482199,33.6289965711,0.0553632453,18.7064447501,-0.1271497623,Fake
ExtractGB688.png,77235.0446199707,6901.7212119219,388.8469852008,81.3991877692,200.7528408163,341.2344410992,1140.1220043332,119.5858504483,-1.7366646648,110.75570315,0.0861477082,91.1069100087,-0.3636069266,45.6934445682,0.0461276944,19.3092582272,-0.074162034,Fake
ExtractGB689.png,71408.4510815157,9174.7621469914,687.1531465622,75.2921336974,186.0913795918,290.5293401205,1058.4000896404,102.7388447081,0.4408256885,97.4783609897,-1.1128628754,95.4037720487,0.6737598437,44.5721655172,0.1943338072,31.3006801004,0.0730888943,Fake
ExtractGB69.png,73368.8028473437,7130.2707757195,415.0266231435,83.4972890977,187.8085632653,361.4211964527,1067.9684339258,124.2419465821,-2.6146948536,99.0353262986,5.0611588239,94.0274132926,0.1750514335,42.376400264,0.1477878186,21.3469604739,0.0045694983,Fake
ExtractGB690.png,77113.6607224582,6874.9549188539,385.8367766226,81.7003179969,200.399844898,342.4254559634,1138.1537189209,118.4831045696,2.4889928079,104.6830523568,4.4628073796,94.8987564434,-0.1528550116,46.368112264,0.0023515498,19.7767527885,0.0724311635,Fake
ExtractGB691.png,74150.3588101436,7280.6553102694,432.7178918119,73.7771911552,194.6101387755,313.9242654136,1105.8789628862,113.3526050781,-6.3042416339,105.1229034395,2.2884776208,73.6457016076,-0.1689599386,35.6967886477,-0.1325609537,23.1656621649,-0.0437879287,Fake
ExtractGB692.png,69696.0889202176,9792.3455391892,782.7757645623,74.00161345,181.7679755102,222.1766826274,1034.3100949988,140.2529361557,-4.0137310652,149.6652773449,-0.3212778478,90.9467023994,0.2132907985,43.2338012055,-0.1073683636,30.0356472827,0.0928061403,Fake
ExtractGB693.png,74324.7147491264,7819.6090483854,499.1533524048,81.8472859914,191.8273959184,290.5837158767,1090.3539674315,115.7978823678,1.3299545961,125.6413606233,-3.0812139426,122.6990446726,0.0106284016,43.5768711983,-0.0117427862,24.3241383708,0.0072513115,Fake
ExtractGB694.png,77361.5232328292,6035.9335168801,297.4081095526,80.2314228442,201.1758612245,378.5404971699,1142.4798987676,105.3967068348,3.1428465243,75.8308313758,0.5802639767,70.2236070634,-0.1731162271,40.149239975,0.0473827849,19.9151127403,-0.0331288626,Fake
ExtractGB695.png,64764.8660422812,11999.9718756868,1175.5046940186,67.5727044951,170.3875183673,196.4915245261,970.7900925172,95.4816437294,1.6070107024,91.9210195045,-0.7014165453,78.6011541459,0.1618147093,60.6016045584,0.1197481676,43.1039547484,0.2857506527,Fake
ExtractGB696.png,71550.2669968846,9207.2850603027,692.0334545443,72.7828314335,187.7014122449,254.3688816757,1067.3715983055,117.9645893811,-0.0749489189,124.1608903868,0.4880834715,90.2399908117,0.0988081602,43.1339956859,0.111642957,28.7406733824,0.136958018,Fake
ExtractGB697.png,77077.7153473151,6680.843620293,364.3565018678,80.6899595383,200.4199673469,311.4542782949,1138.2637484243,119.8023671121,2.7635858167,122.7364911948,0.2790738281,111.0648828703,-0.3644336697,35.5826882592,0.0597371416,20.5072280456,0.0045003764,Fake
