Image,L2CA,L2CD L2 CH L2 CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extracted969.png,75205.7239393498,9612.1959709139,754.239276598,76.0149147526,198.1080081633,175.4487674409,1122.1766709073,141.3284854835,1.5291288283,174.714755825,0.677157031,96.6148680078,-0.3068467724,49.0591105899,0.2969456378,32.2671675644,-0.1610472611,Live
Extracted969.png,69023.2473909011,6609.3104610424,458.8548820425,79.5124635504,203.9866596639,337.442232735,1155.6583022483,123.6109355029,0.0838040623,115.4912754767,1.9862527073,78.1974878106,-1.383245247,40.5086443755,1.0792847093,23.017765244,-0.0536764878,Fake
Extracted97.bmp,65293.8735394835,7409.4362016062,576.6779918663,86.857201287,187.813539916,315.8958801879,1064.7195388033,109.200929937,-0.3720339743,97.0481411858,0.1806112045,135.2315267008,2.1171199029,56.6270231711,-0.0699740156,27.4586448346,0.0310563188,Live
Extracted97.png,74586.5673050145,10397.9626464521,882.5928750777,71.8602435986,198.1057632653,223.2113946176,1121.9828316393,78.3737419356,-0.3700165791,91.6091032108,0.3479953931,113.6424417299,-0.4440943991,46.8277559503,0.0737890206,38.1766828801,-0.1656228772,Live
Extracted97.png,63350.237499599,6109.9387366141,392.1360437519,87.8068506537,179.6313445378,356.6576340295,1018.7124145407,148.4573731058,-0.3421822508,156.8738786407,2.1990133662,88.4914328698,1.0347453959,34.8269309135,0.0913852782,21.2398515259,-0.097461293,Fake
Extracted970.bmp,69748.6074911458,6085.5610155849,389.0131604454,79.8003736519,206.287552521,317.3376787523,1168.5958402441,99.1005188396,0.4001181207,100.7583167371,-0.5769297035,110.8353774899,0.1824741338,43.2170786505,0.060577233,23.0805750378,0.0264817869,Live
Extracted970.png,71732.2422264654,7865.8945214092,505.079972424,82.2432636667,183.4937877551,377.8524582981,1039.8776392989,107.7202613512,-0.7119431206,82.0028095027,2.3835111104,77.8149422998,-0.5051214693,43.6945466727,-0.0552617447,23.833044698,-0.0065448268,Live
Extracted970.png,71877.1938787934,6098.6641278395,390.6901695819,72.6260323603,216.3656197479,324.5340079797,1225.2631367098,117.5581307691,0.9428409359,95.5564673117,2.2421838742,62.4912670754,-0.2947793766,33.3204451046,-0.3773110875,19.9253181246,-0.1505288334,Fake
Extracted971.bmp,64873.4685926009,6861.7115313881,494.5702220587,88.6032868991,185.1765336134,332.5393100083,1049.8920907855,148.0629529004,0.6509937724,136.5438229928,0.5697573368,112.7431374055,0.6507211633,53.5619721987,-0.1397443568,21.7550351008,0.0426560246,Live
Extracted971.png,64489.9546235721,8805.3887088373,814.4419150601,85.0618382327,186.4200840336,322.7940190943,1056.8843680489,140.9836414821,0.3465505828,122.2781250421,2.9825770466,97.3566049913,1.436710934,55.668020838,-0.0612798088,30.4443274939,-0.1310573681,Fake
Extracted972.bmp,66795.0611565006,8728.9943243679,800.3712386013,85.4959605588,194.3855357143,321.4201902535,1101.6727785357,106.974368363,-0.4116551637,99.0294510341,-3.7449849102,105.2134940578,2.6215149642,68.9933631921,0.0147125847,32.5896233637,-0.0086292306,Live
Extracted972.png,74363.6241636128,10965.6302567907,981.5922198257,74.1451940135,197.1534122449,144.6839352468,1116.7840000315,120.7197229639,-2.4402630973,152.9396515563,-0.885284814,109.8567173809,-0.197429153,55.4678339248,-0.2129529078,36.1820111052,-0.2560562485,Live
Extracted972.png,69711.3058220782,7738.8723295583,629.0981610631,77.8126259776,207.4867542017,326.456608749,1175.3387519186,108.5671074621,-0.1117908048,70.9920705127,3.5080319098,74.1679134113,1.0080968248,58.4961763941,0.138210362,31.1719428492,-0.1297058018,Fake
Extracted973.bmp,73577.6584243664,5470.3204708887,314.3319963679,68.9192070953,223.2947268908,291.7045721851,1264.2243541602,94.9280789438,-0.4244006211,81.3674866687,-1.7373732926,78.3560013414,-0.2110224447,41.2731728169,-0.275612498,19.3672816107,0.1469197059,Live
Extracted973.png,71345.4606083851,9986.9690863703,814.2004206703,77.4991850597,185.377322449,242.7912011736,1050.4844675278,91.3728055276,0.7368800003,103.9909123771,0.2620118647,123.4818396865,-0.4911352274,54.0509671469,-0.0341085037,34.6508981805,0.2164987151,Live
Extracted973.png,64570.6016678004,7856.1571465214,648.310978055,84.4678591273,186.4444537815,336.3111887584,1057.0213950897,129.2788339418,-0.0701562104,109.1831255606,1.4448640685,98.5614931861,-0.3619332071,51.9230772943,0.0492627087,29.7961406694,-0.3664081222,Fake
Extracted974.bmp,71226.8223873354,6351.2330291837,423.7201784768,76.4152719212,212.8490966387,303.6870211243,1205.4903119137,106.1756382569,0.1420136665,100.1145560766,5.5139443776,94.8052850939,0.8511952024,47.5967851864,-0.1507448088,23.4125391816,0.0365665503,Live
Extracted974.png,73629.2107162424,9481.840175284,733.9207600786,78.8144875182,191.7305142857,219.3581483392,1086.2525648497,106.9499755475,-1.0913376578,118.8844814017,-0.7028811929,133.8389626215,0.0266090476,52.8909427963,-0.2116546778,32.7005228622,-0.2799961299,Live
Extracted974.png,66239.529142821,6907.7467396139,501.2286241454,83.9719184601,192.3397794118,345.726340085,1090.1698309683,138.3631185579,0.581507986,116.9778221166,-1.1004635259,92.8402577437,0.6609403632,44.6730703593,0.2133083414,23.6321589862,-0.0714547822,Fake
Extracted975.bmp,63392.4844114718,7891.2135571992,654.1097836694,89.3677856341,179.7585189076,316.6019527896,1019.4274948782,151.3320022513,0.480804084,133.1501896751,-0.7246500239,127.5200047,-0.0222067941,51.2839091957,0.3522208852,26.2538622965,-0.0850001493,Live
Extracted975.png,69465.7135318636,11049.1156395406,996.5955625791,78.8137538638,180.4101142857,140.4845991298,1022.4379623673,122.551050211,1.2305976677,133.4298875125,0.1521043531,141.4079666919,-0.1015961925,58.8250709189,-0.2255227146,36.39049535,0.0225816605,Live
Extracted975.png,65665.2441019209,8938.8853522719,839.3242787927,85.0354799062,190.6070693277,326.2073017537,1080.4270902413,124.1373820768,-0.9475740808,117.5946232817,-0.4459627289,96.2916078314,2.2864995673,59.0929835859,-0.592979787,32.3824065737,-0.0628701087,Fake
Extracted976.bmp,59887.1333565206,9382.9824369925,924.7936913121,89.1970985798,167.6584453782,316.6697016669,951.3907931465,214.443529447,-0.0261022796,149.3779137905,1.2277997649,88.2503293928,-0.0265865151,52.6131142224,-0.2276527049,25.9810491542,-0.0620829328,Live
Extracted976.png,69260.4969891018,10445.711932216,890.7175328232,80.5005124578,178.4419346939,166.5920166022,1011.4293181383,137.0925447121,-13.8113174596,136.6756245279,-0.8358838011,139.9375313466,0.1230469732,57.8466376635,0.2616384245,34.1458717895,-0.0932782105,Live
Extracted976.png,65452.6692619187,8626.065387872,781.6071856706,85.2099975706,189.7384978992,313.7229991353,1075.5432575047,111.335149392,0.5237746362,99.2530838964,-0.6404305313,114.3003894911,2.6991710867,63.9557067862,-0.0130275729,32.4156920112,0.1366864187,Fake
Extracted977.bmp,63583.5425575629,9673.7149770811,982.9911917836,88.4535711522,181.8584138655,307.8543011464,1031.2348551043,109.3690189525,0.1551931595,95.7911246025,-1.4914983502,126.3801611568,-1.2103391555,71.912283831,-0.6840983531,35.5542910548,0.0110650203,Live
Extracted977.png,68858.6762849708,10733.6199276329,940.4946673541,75.2094322195,179.1026938776,182.0159672178,1015.1531664958,96.9697500438,1.6586255741,115.9539369964,-0.6535412831,129.2661374726,-0.0343974262,54.6256802292,-0.0807559243,36.5766822327,0.014128515,Live
Extracted977.png,63792.0454450467,7808.0108027999,640.3889989143,88.3144840711,181.7050105042,348.5819686938,1030.3722935079,140.0161769358,-0.1137228496,105.3189787357,2.5886083108,101.9465870645,0.2581893044,61.3647881863,-0.511756921,30.2192009135,0.0234221974,Fake
Extracted978.bmp,64829.5245250825,8193.3496800538,705.1573422231,87.9559444342,185.8698319328,332.7180782662,1053.7903919692,128.4123985406,0.2892772426,112.3564993337,-1.1010445385,117.0560365026,-2.1918470007,57.3948309477,0.6403105726,29.4957271878,-0.1361665855,Live
Extracted978.png,70078.6002773642,9744.2562854634,775.1063718922,80.5837277889,179.7576489796,319.559330189,1018.8403812944,101.4418785661,1.9782406808,99.3992032958,0.1420529502,99.5995387454,0.4069096349,51.7570530914,0.1475443399,30.3710973422,0.0151904622,Live
Extracted978.png,62644.9640044521,8039.5335159918,678.9296129701,88.1454367449,177.7229621849,319.4911527318,1007.9818978524,129.4153032124,-0.2258713356,117.8748674997,3.3794774495,124.4285724486,1.3406845399,57.7001152867,-0.9015526557,29.2235393757,0.0748559763,Fake
Extracted979.bmp,59355.3466134628,7157.0049438696,538.0537790607,88.5750997837,164.9092121849,286.1887466256,935.9323119805,136.443681674,-0.2958396887,152.0668574047,3.061785426,137.0681745781,0.8338354614,49.288516496,-0.6825193001,25.4757365417,-0.0215210932,Live
Extracted979.png,77152.0052839639,10396.8376472643,882.4019025598,70.6364142214,206.343722449,210.3431405809,1168.2804135884,126.32385143,2.715765938,129.0660824813,1.0732072292,89.8334731976,0.3572405467,46.2090729788,0.0028127894,32.2319077918,0.0689567135,Live
Extracted979.png,77379.0746128884,5123.5575745324,260.4250220193,59.048418955,231.6991865079,269.090677117,1311.4374443117,98.2187340821,-1.631291431,60.5744457717,-0.5509353894,46.3235911111,-0.4471028063,32.0972697552,0.2499126637,17.5770861394,0.0765615031,Fake
Extracted98.bmp,60835.7697672605,7636.4984978462,612.5641733992,89.4283981042,170.1703466387,301.3844883561,965.5147963127,139.0039868125,0.4337965106,115.1234491685,2.0547003008,141.0961172068,1.3821110852,58.1362296228,0.3071818952,28.5980905958,-0.013619629,Live
Extracted98.png,59221.6511557997,9592.8466202622,966.6250659651,87.035130696,166.477184874,273.0963465512,944.7487617244,119.9582433468,0.3048509787,104.9612674558,5.1425197547,130.5240160257,-5.141114366,71.8370553183,-0.8239885344,37.5748155926,-0.0675486072,Fake
Extracted980.bmp,69940.7472937758,7986.841723779,670.0592512678,78.1212763367,208.3814180672,312.8585440937,1180.3692980903,98.5386430286,-0.6332110172,91.0608433621,2.152085379,92.8451927645,-0.1523671449,53.2910986122,-0.9576944029,29.1112386853,0.0017674328,Live
Extracted980.png,83906.4305228724,8389.8855107802,574.6137051755,51.3357359068,231.1938612245,133.3172035611,1308.0564480892,133.2002551402,-3.7215459242,96.7232561827,0.2078643623,55.437059926,-0.0810354288,32.1911841333,-0.0452480744,24.5045689461,0.001617371,Live
Extracted980.png,67904.9082936586,7264.320903131,554.3104851225,80.6816220582,199.7754306723,342.5921718499,1131.9792617757,129.5499070703,0.0331976252,98.7838946401,-2.0338402351,84.5028609509,0.3868976261,44.4105019399,0.1438041466,24.9438980523,0.0743658479,Fake
Extracted981.bmp,59828.4965493853,8976.3627464134,846.3769764202,88.6630984301,167.6378781513,290.773062811,951.2751470491,130.3125770062,-0.1997282622,107.2694095659,0.2689400703,129.5108474882,-5.9410109205,71.2281934289,0.5369354796,35.2287523675,0.4304515687,Live
Extracted981.png,72934.8822279064,11288.6055701241,1040.2662507579,71.2905904573,193.9499591837,206.8183323985,1098.6147618512,204.0200943951,-0.2945801434,131.8132833477,-1.0499392545,73.0915202666,0.3235610241,40.436708841,0.0067655509,23.8440906382,0.0164948615,Live
Extracted981.png,62711.8208823601,8391.8367787505,739.7366021133,87.4413755233,178.4656092437,338.8459514173,1012.1576787938,147.3646818589,0.223139757,122.3970397569,-0.2829962371,99.8713404949,-2.2154086437,54.8770862133,-0.3023919716,29.9083340386,-0.0539438306,Fake
Extracted982.bmp,58820.2684819519,6525.8635277513,447.3413317525,89.1073971714,162.2735819328,282.3307261013,921.1126012654,170.4506888187,0.2720238232,139.6920335761,2.6598438528,144.0219324899,0.8012679823,44.1593053142,0.1512424,23.0058496281,0.0985752212,Live
Extracted982.png,72299.6479968565,9727.2729044394,772.4068421016,77.8747583646,188.6073306122,150.5765784264,1068.6507580118,110.3033217026,4.4933288628,158.8098900012,-0.588476978,134.2019606856,-0.020822726,50.7316554765,0.2054892113,32.1076525072,-0.1927665036,Live
Extracted982.png,64510.196826466,8516.0395052675,761.7954711689,87.1948848771,185.332552521,315.4382132211,1050.7693591634,113.4834275784,-0.0049840278,101.8763271672,1.948852574,121.2783059816,-1.7240832143,66.5024107011,-0.3470924765,31.6365641608,0.0984266975,Fake
Extracted983.bmp,62185.7348700669,9801.3472984517,1009.1009334545,88.6179673867,176.7866701681,305.392258173,1002.7172835072,131.1766831555,-0.1119358082,124.7346174482,1.2913973184,115.8702308991,1.6930429687,67.9279389134,-0.3657649592,34.8195352874,0.370462821,Live
Extracted983.png,67519.5666442289,7773.9348639666,504.8793923909,77.7031775666,174.8350041771,339.6345070556,991.2271357469,84.2342281499,0.1810036154,101.9364556797,0.5548961809,86.1329567481,-0.0085338275,36.7988478554,-0.1196076025,24.76858389,-0.0122853882,Live
Extracted983.png,64000.2165936545,8026.1941347465,676.6784904269,87.4903509067,182.9715546218,337.0389162102,1037.4938605093,125.4131106734,0.2439748699,100.3598464322,3.5823183761,109.6997076603,2.1329696971,63.2010385905,0.1627731782,31.0385474636,0.1794167052,Fake
Extracted984.bmp,61857.7126162663,5441.6986705468,311.0513069436,89.6007906653,173.0327836134,325.1612920713,981.6098035212,169.9134510411,-0.2292182286,165.8336671307,-0.7243455778,116.1261913198,0.3506428864,33.157102447,-0.5347023782,17.3316605766,-0.0604640237,Live
Extracted984.png,70338.2402326953,10018.9330118298,819.4205607799,72.0214359756,184.6437714286,236.3419946419,1046.3535272833,97.3694932317,-4.2361913485,111.6361153979,-1.8129321215,102.968993151,0.264594159,44.2499333513,0.1017096433,33.5109691034,-0.1365294733,Live
Extracted984.png,64385.3339865659,7253.2283000564,552.61891568,85.4740112106,184.9940231092,335.7786971624,1048.865864564,124.7892854277,0.1284068691,129.1284344173,-4.3604425573,100.8200586085,2.3450190737,49.0083592109,-0.0007207176,27.5990183833,-0.1280720405,Fake
Extracted985.bmp,60898.0373672251,8444.2458254462,749.0051214345,90.4117850261,170.2665336134,281.1979782096,966.0556396801,132.4917427852,-0.1117909531,123.0311783802,3.1338630432,139.3561773555,0.3271200791,72.2479186126,0.050842674,31.4217122899,0.1129671738,Live
Extracted985.png,73106.7142871794,8689.4776469015,616.3838512327,79.7455941507,189.4935102041,248.9543193289,1073.6547887506,144.0904930418,-1.2870498505,126.5457107987,-0.2430968876,125.1303122579,0.0692104713,42.1576161302,-0.133464632,27.3984114342,0.1299429483,Live
Extracted985.png,66127.4481146003,7833.6920198022,644.6085153478,84.9329317949,191.8502941176,333.7759778456,1087.41753654,130.4105827471,-0.0309925235,105.3057373746,0.7848630688,98.9805464193,-0.2457949355,57.5226618807,-0.1994348466,30.0397970073,-0.0555181824,Fake
Extracted986.bmp,65832.9280527178,7071.5058214852,525.2751531859,87.0010287298,189.5156092437,316.09450185,1074.2899916519,117.2386742486,-0.1042795439,126.3262971683,0.732213345,119.2448435815,-0.7873995942,60.8024525198,0.0048789687,25.1627118484,-0.0253084491,Live
Extracted986.png,71529.9567352058,11682.5663986593,1114.1416951762,69.4852055445,190.7471020408,185.4587493113,1080.4792645456,169.010616543,3.0541042159,130.6311042843,-0.7631597157,78.7195334453,0.4602674542,45.906430186,-0.4727632179,31.4469874785,-0.0508266672,Live
Extracted986.png,63885.6857398686,7542.4991953867,597.5766188278,86.9526182183,182.6431932773,330.8621168841,1035.6475392614,151.93894363,0.2357398981,117.0702597334,0.9496661359,104.5831131321,2.8691093419,55.8139907537,-0.0764605475,28.8555349801,0.0914015235,Fake
Extracted987.bmp,71768.1296380439,6807.4191767192,486.7747462979,74.8005785103,215.4646638655,300.043160675,1220.1972115737,103.1078144612,-0.314730535,81.491560596,-0.6172404025,92.2545458009,-1.4567232352,50.4969754378,0.4225370691,25.3048382846,0.0048715794,Live
Extracted987.png,83480.0493478921,8292.1736407058,561.3072954091,50.9633404986,229.964677551,110.9234317863,1300.8267303632,117.3512058876,0.7705629703,94.1146124126,-0.5651923984,59.3802229836,-0.1386393911,36.1392731661,0.1347615104,30.3008436662,0.1078509791,Live
Extracted987.png,66036.1881103112,7149.917794321,536.9887023692,84.9891964278,191.1807983193,340.0313807866,1083.6530729745,134.944907513,-0.5208067944,100.7844763435,-1.8730497377,103.4264791137,-0.4450406689,53.3204892536,0.3523402125,26.5694554339,0.2407273144,Fake
Extracted988.bmp,70678.9855605962,6659.0778140996,465.7911484688,77.9534410043,210.4647058824,305.5767184427,1192.0832791132,97.412104154,-0.4859185069,81.2649457532,-2.4483370209,107.8602413868,0.3528339256,52.6768352302,-0.2266985623,24.0807650255,-0.1101749271,Live
Extracted988.png,75256.2376429547,7713.767393552,485.732305321,78.4030051876,196.3242857143,205.037670787,1112.1232369655,121.9266759475,-2.9037389056,162.5779906079,1.0635008892,124.8154333999,0.0191284892,43.099754135,0.0280756073,24.7600168262,-0.0604501904,Live
Extracted988.png,63587.3714412018,8984.9267649108,847.99274129,87.5524903785,181.9391071429,320.2207659039,1031.6885799868,130.4356729918,-0.2901096873,100.5537304721,2.9968383413,102.2312735934,1.6757515748,73.8615359528,-0.6272182849,35.5280629496,0.0443937526,Fake
Extracted989.bmp,59756.265075344,7803.4236841692,639.6367772548,90.4202569788,165.6569327731,293.715073617,940.1366205342,164.9394160756,0.443302255,148.6849896492,1.6022085362,128.6214648198,-1.9851755952,59.0838686494,-0.2544381385,25.5335774329,-0.0171396422,Live
Extracted989.png,80869.5370508264,9344.2216899708,712.771257072,60.3333781923,220.3051102041,126.7675963745,1245.6905791639,116.8947636695,1.8674713575,124.2798278839,0.9061862661,73.4871559823,-0.1287812376,43.9949329324,0.0023286556,34.2489123448,0.1478786471,Live
Extracted989.png,60721.0289012429,6515.9015275707,445.9766041702,87.6881869587,170.0823004202,313.0911195932,965.0197270644,166.7469131419,0.2955572997,165.1263343497,3.5763358178,108.2023059708,-0.3847642704,38.1039052321,-0.173868034,21.8196217727,0.0465621996,Fake
Extracted99.bmp,61855.8911821617,6720.822921423,474.469125432,89.0833825704,173.6958718487,321.363956294,985.3382384251,154.5821169958,-0.3343174844,142.4717668146,0.4802822375,121.2441352202,-0.9794623583,48.4078415571,-0.1653184325,23.6156802503,0.145894892,Live
Extracted99.png,72175.4552563676,8925.8037646895,650.3671252714,79.1600009013,186.9628,202.0253155109,1059.4053803974,103.0713843796,-12.3793257149,146.6206996396,-0.6157936927,138.7202389306,0.4462947801,43.8947938535,-0.0465063767,29.4225359651,-0.0214579166,Live
Extracted99.png,65179.2051635795,5391.3090938271,305.3173712729,87.0098073936,186.517552521,361.5385754659,1057.4324171487,169.5300848404,0.6516794244,138.1556774864,1.442120575,86.4105172901,-0.224972268,34.0739589699,-0.1206400829,18.1311975544,0.031264252,Fake
Extracted990.bmp,65288.1089189334,6616.3991928916,459.8396878119,87.6273402158,187.0429096639,329.0273710382,1060.3864130186,115.5626018634,-0.2119854967,108.0105551827,2.4507498642,129.0132259642,-0.4667835656,55.1049955768,0.1004049647,24.8302461071,-0.083960483,Live
Extracted990.png,70421.9102767941,10557.5256695162,909.8885572449,73.5379708465,184.3418122449,241.5707296295,1044.648157889,98.0671520298,0.6442860443,106.1506711844,-0.0719511956,104.7919961529,0.023612001,48.6824211936,0.0639670609,35.3381883454,0.0346517934,Live
Extracted990.png,60758.5865266388,10548.0010915864,1168.7009141608,87.8644899307,172.3031722689,286.3701042511,977.507320234,130.4386671671,-0.9115685499,110.2858935478,3.6129498991,118.9050400385,0.5505096779,72.2063075803,0.7645553195,40.266853496,-0.0788661179,Fake
Extracted991.bmp,67139.5504446401,8034.7309909043,678.1187194979,83.7238270372,196.0925735294,324.5448541018,1111.2711683629,113.9768496405,-0.1669124188,97.7023323312,-3.8326810625,107.073501595,-2.0062101015,57.67232407,0.5092434505,29.7910846424,-0.0100847635,Live
Extracted991.png,76321.0992579092,11467.8054248384,1073.5556021384,70.5051141153,204.6765714286,108.9585309368,1159.1173025019,86.0303035775,-0.4295867577,126.8491542331,-0.241086372,110.84073716,0.2393092859,60.35710386,0.1891176846,42.917142257,-0.0793691536,Live
Extracted991.png,67076.9103766364,6961.4966441243,509.0591967033,84.2018114699,195.2367226891,339.1648374659,1106.458861379,136.7518243023,0.8899076466,105.7074144427,-0.8310554193,99.3387553671,-0.3039757085,51.5068678829,0.1067888258,24.8043612062,-0.0638652179,Fake
Extracted992.bmp,59743.0553680242,5783.9063238793,351.4030710442,90.2972957301,164.7698844538,352.8865099582,935.1488953128,216.735855801,0.2411918386,161.6181487802,1.6655373464,76.1920521,1.072950448,35.3665664997,0.346593193,16.3450603603,-0.0331356514,Live
Extracted992.png,67415.6834034675,9223.2606809886,694.4370415467,83.146171772,169.9558612245,334.6653871245,963.6468104632,127.0765396042,-1.8398744221,126.1590236878,2.54798942,91.9188271267,0.3426782461,47.3764469982,-0.0487271758,24.7833402896,0.0103999663,Live
Extracted992.png,64735.9580596273,7107.4566178732,530.6296173839,86.095609215,185.9632983193,342.4394486389,1054.3159379214,137.661409012,0.5180179229,135.5541636832,1.7686064751,94.5402176512,0.6636741565,47.8518191125,-0.1025675956,25.1022593532,-0.1554152651,Fake
Extracted993.bmp,64334.060458965,7059.857227354,523.546051162,87.9163796419,183.7012605042,334.6753725352,1041.596875367,138.1955426753,0.5769536192,108.1324740476,1.0703928093,118.8600873473,-1.9920010772,56.0630527084,0.3462092882,26.4531020002,0.1945364242,Live
Extracted993.png,69544.8611635022,10155.9079104742,841.9793100901,70.2724735712,183.0471755102,274.0031204911,1037.3608452834,108.4600032452,-0.2645863733,104.5765071525,-0.2163406874,76.6974048595,0.7518977513,39.4005981159,0.0710475576,29.1987496765,0.0026433251,Live
Extracted993.png,63298.7293721554,9348.84113753,918.0759518358,87.5883514526,181.085052521,310.8830315905,1026.8863728408,119.6151308962,0.076728173,95.0880495926,3.2984202508,102.4779545086,-0.322725441,80.7089914257,-0.8784516313,37.5380002539,-0.0502455889,Fake
Extracted994.bmp,71336.887375988,7106.4060195934,530.4727575138,75.5955392855,213.8289705882,308.3383001964,1210.9999802211,93.3875657875,0.0774669786,73.6389266162,0.4097754946,90.581855789,-0.0951298764,54.1417310346,-0.5741934029,26.8839594288,0.0551023159,Live
Extracted994.png,74017.3888917349,8418.2667367791,578.5078763393,79.6875168155,192.0245469388,291.5196768178,1087.9090485985,138.7279926365,0.0731437035,117.5057691842,-1.4037015004,106.0717502935,-0.090364086,44.4679169832,-0.1405915334,25.7040161578,-0.0937740719,Live
Extracted994.png,63552.7442743374,8040.5921262508,679.1084216463,86.9108899221,181.6805882353,312.4173288619,1030.2349711502,120.9203635894,0.1405437882,131.7289569301,-1.050027577,119.3931639788,-0.9078386307,54.1682242908,-0.1190200718,30.04763438,0.0314573329,Fake
Extracted995.bmp,71101.2217233937,7193.1594534129,543.5036021242,77.897639572,212.1570378151,300.0651785341,1201.5989802088,76.137973858,0.2343786978,59.1527329058,0.6975467774,81.9887587678,0.0459126045,81.0651876464,-0.1423067086,26.8848747333,0.1132642213,Live
Extracted995.png,79854.7887365996,9415.8105414191,723.7345971584,55.5865977299,218.7480408163,179.2996984119,1238.1715889074,138.4737266121,-1.3137109494,92.5146628217,-0.2829364403,55.3466259911,-0.220716877,33.5869554315,0.3813901068,23.7393955567,0.0745750482,Live
Extracted995.png,64284.8411058419,8147.3429809524,697.2604795092,86.3610557275,184.657605042,333.4465414008,1046.9742417039,119.9729273763,0.5796430567,105.0464283996,-1.4049823435,109.2751616713,-0.9596904806,59.1372974381,-0.5355491031,30.9304085505,0.1364339283,Fake
Extracted996.bmp,67866.8066729167,7971.9026316723,667.5549534544,83.1319552351,198.9378781513,322.7065536971,1127.2698431992,104.0603244319,-0.8994677809,88.2218933256,1.0785155674,105.1505843954,-0.5348761465,62.525588388,-0.1730344788,30.5082689349,0.1855061794,Live
Extracted996.png,68041.5555090238,11118.4339338707,1009.1393725865,70.3110617859,178.7478040816,225.5614198023,1013.1538908382,75.7216418289,-0.4384371902,93.5224071077,-1.5370649965,100.1937409514,0.1166844464,49.2445343015,-0.1076046973,39.5676564101,0.2605233525,Live
Extracted996.png,59078.8076009235,6212.9271830107,405.4670607289,87.3566138954,164.0994327731,293.6146475496,931.3790569798,185.4836765908,0.4122006434,174.8088897511,3.5736289745,105.8723330881,-0.2123901282,38.0732221312,-0.0560293118,20.3511808876,0.0227835452,Fake
Extracted997.bmp,67240.8646118302,8627.9611574355,781.9507745191,84.8104658043,196.256092437,330.610209049,1112.1906079939,118.9404495599,-0.3236388947,115.4350039576,-3.7529508825,99.7103883768,-0.6322830613,57.7149851621,-0.3706181508,28.9296236169,-0.1581778071,Live
Extracted997.png,72312.2801118526,12132.4808786444,1201.6089164953,70.9006164166,192.8251183673,158.1382829032,1090.5639461228,147.3870887422,3.1978218639,145.2154153378,-1.86091021,86.2851763579,0.122983316,50.9220720689,0.5628323645,36.3753584432,0.0769984601,Live
Extracted997.png,65090.1999249926,8641.2158960822,784.3551697763,86.7892087741,187.623434874,331.2918032708,1063.6506097584,134.1720896308,0.0701929177,100.5533058608,-1.4351048773,91.3986614404,-0.5402090405,71.3006603422,-0.5138680585,34.4012082962,0.1128335024,Fake
Extracted998.bmp,65330.6920191566,9114.1631867588,872.5627163327,86.9404189002,188.6257352941,320.9343853952,1069.2863783813,108.8605401531,-0.2442975949,96.4824545624,0.6992012815,117.0092197575,2.4182904595,66.1318184377,0.0706048148,34.1268150941,-0.1694062036,Live
Extracted998.png,81135.4493234645,5563.6854012051,278.9959012491,59.47203315,231.3153492564,274.6236014849,1309.2004223523,84.8721727292,-2.8364063987,62.6727497901,-0.5892272623,49.1998850909,-0.1543070334,31.5477742517,0.1790085887,17.1053161784,0.0687429485,Fake
Extracted999.bmp,65878.8703088283,7858.2611556606,648.6582814135,86.1436569211,190.4417121849,318.2007511242,1079.4973145188,115.9532090838,0.7100239476,92.4065211161,-1.9951288537,122.2664475629,2.0750697052,63.5431945313,-0.0486482437,29.0707957497,-0.0967038218,Live
Extracted999.png,60583.6975249279,10606.7454431278,1181.7547152869,87.5958559171,171.9366806723,285.5027286396,975.4465989179,153.2079214145,-0.3209612612,122.0257565524,4.4346400688,113.5815021101,-2.3681153484,68.8051104572,-0.0623548041,36.8652839606,0.2211815872,Fake
ExtractGB1.png,75887.724087293,7820.7533672805,499.2994549537,81.684709736,196.8660816327,230.1647675161,1115.1695067026,139.194445301,1.3927423113,166.7800599116,-0.5981767111,120.7756542463,-0.0437565102,46.6870696092,0.0039225132,24.6443701082,0.0344324839,Fake
ExtractGB10.png,76852.7837338415,7499.6544002483,459.1413561075,77.8242804798,201.5487020408,219.4523984323,1141.5170439755,133.1972049281,0.7350969284,179.1753207332,3.2969017205,104.2271809412,-0.4207646648,38.3601475701,0.0520984766,22.8623701294,-0.0078718843,Fake
ExtractGB100.png,74817.1226121073,8663.4359396098,612.6948757528,77.6023962263,195.8968163265,286.8214583618,1109.7139197588,159.2651524489,10.5029229138,132.1654113511,-0.4650223871,83.4580393504,0.2713457791,39.7894644796,0.0761703958,24.2916504042,0.0192535646,Fake
ExtractGB1000.png,79343.6947612904,10764.9034620507,945.9848697736,50.3866556326,218.8914122449,129.0598748823,1238.8798473355,69.0791600939,0.462557874,65.7497034063,0.0441746768,54.3661357269,0.2228353552,42.4895388336,-0.0862155033,39.4158519672,-0.1605679103,Fake
ExtractGB101.png,72546.3602935317,9413.8849130879,723.4386053621,81.724180685,186.9684816327,325.7123685878,1059.4423147552,120.3205027746,-0.6149766143,110.5873334438,-2.0425779984,91.886171458,0.2046994761,53.7388190367,-0.0811857935,27.2182298065,-0.0625740848,Fake
